year,season,month,week_number,week_day,hour,working_day,holiday,weather_situation,temp,apparent_temp,humidity,windspeed,registered_user_rides,casual_user_rides,total_rides
1,2,5,22,2,17,1,0,1,30.54,34.0016,46.0,27.9993,674,107,781
1,2,5,22,2,18,1,0,1,29.6,32.9984,49.0,32.9975,632,78,710
1,2,5,22,2,19,1,0,1,28.66,30.9986,52.0,23.9994,457,69,526
1,2,5,22,2,20,1,0,3,24.9,26.999,61.0,35.0008,168,36,204
1,2,5,22,2,21,1,0,3,20.2,20.003,88.0,30.0026,68,3,71
1,2,5,22,2,22,1,0,2,21.14,20.9996,88.0,6.0032,53,2,55
1,2,5,22,2,23,1,0,3,21.14,20.003,94.0,0.0,40,10,50
1,2,5,22,3,0,1,0,3,22.08,22.0028,89.0,7.0015,32,4,36
1,2,5,22,3,1,1,0,3,22.08,22.0028,89.0,12.998,4,0,4
1,2,5,22,3,2,1,0,3,21.14,20.003,94.0,6.0032,4,1,5
1,2,5,22,3,3,1,0,3,21.14,20.9996,88.0,8.9981,5,0,5
1,2,5,22,3,4,1,0,2,21.14,20.9996,88.0,8.9981,6,0,6
1,2,5,22,3,5,1,0,2,21.14,22.9994,78.0,8.9981,40,1,41
1,2,5,22,3,6,1,0,2,20.2,22.0028,78.0,7.0015,139,5,144
1,2,5,22,3,7,1,0,3,20.2,22.0028,78.0,12.998,469,14,483
1,2,5,22,3,8,1,0,2,20.2,22.9994,73.0,11.0014,642,29,671
1,2,5,22,3,9,1,0,2,21.14,24.0026,69.0,12.998,282,23,305
1,2,5,22,3,10,1,0,2,21.14,24.0026,69.0,19.0012,138,39,177
1,2,5,22,3,11,1,0,2,23.02,24.9992,65.0,12.998,155,53,208
1,2,5,22,3,12,1,0,1,24.9,26.999,54.0,0.0,220,33,253
1,2,5,22,3,13,1,0,1,24.9,26.999,51.0,0.0,236,53,289
1,2,5,22,3,14,1,0,1,25.84,26.999,42.0,8.9981,208,44,252
1,2,5,22,3,15,1,0,1,25.84,28.0022,51.0,8.9981,221,54,275
1,2,5,22,3,16,1,0,1,25.84,28.0022,51.0,11.0014,352,46,398
1,2,5,22,3,17,1,0,1,26.78,28.0022,48.0,6.0032,756,83,839
1,2,5,22,3,18,1,0,1,26.78,28.0022,48.0,11.0014,746,50,796
1,2,5,22,3,19,1,0,1,25.84,28.0022,54.0,11.0014,506,50,556
1,2,5,22,3,20,1,0,2,17.38,18.0032,60.0,8.9981,374,57,431
1,2,5,22,3,21,1,0,1,23.96,26.0024,57.0,7.0015,263,41,304
1,2,5,22,3,22,1,0,1,23.02,24.9992,69.0,7.0015,191,26,217
1,2,5,22,3,23,1,0,1,23.02,24.9992,65.0,7.0015,121,39,160
1,2,5,22,4,0,1,0,1,22.08,24.0026,69.0,8.9981,48,13,61
1,2,5,22,4,1,1,0,1,22.08,24.0026,69.0,6.0032,22,4,26
1,2,5,22,4,2,1,0,1,22.08,24.0026,65.0,6.0032,8,6,14
1,2,5,22,4,3,1,0,1,21.14,24.0026,69.0,6.0032,8,0,8
1,2,5,22,4,4,1,0,1,21.14,24.0026,69.0,0.0,8,0,8
1,2,5,22,4,5,1,0,1,21.14,24.0026,69.0,16.9979,32,1,33
1,2,5,22,4,6,1,0,1,20.2,22.9994,73.0,15.0013,171,7,178
1,2,5,22,4,7,1,0,1,20.2,24.0026,64.0,19.0012,489,18,507
1,2,5,22,4,8,1,0,1,21.14,24.9992,57.0,16.9979,675,18,693
1,2,5,22,4,9,1,0,1,23.02,24.9992,47.0,16.9979,264,47,311
1,2,5,22,4,10,1,0,1,24.9,26.0024,39.0,26.0027,155,65,220
1,2,5,22,4,11,1,0,1,25.84,26.999,37.0,19.0012,153,65,218
1,2,5,22,4,12,1,0,1,25.84,26.999,37.0,12.998,230,62,292
1,2,5,22,4,13,1,0,1,26.78,26.999,35.0,8.9981,216,77,293
1,2,5,22,4,14,1,0,1,27.72,28.0022,31.0,12.998,193,61,254
1,2,5,22,4,15,1,0,1,27.72,28.0022,33.0,19.9995,209,81,290
1,2,5,22,4,16,1,0,1,27.72,28.0022,33.0,19.0012,384,103,487
1,2,5,22,4,17,1,0,1,27.72,28.0022,31.0,11.0014,742,85,827
1,2,5,22,4,18,1,0,1,26.78,26.999,30.0,12.998,700,85,785
1,2,5,22,4,19,1,0,1,25.84,26.999,34.0,11.0014,487,104,591
1,2,5,22,4,20,1,0,1,23.96,26.0024,44.0,11.0014,391,88,479
1,2,5,22,4,21,1,0,1,23.96,26.0024,44.0,11.0014,318,41,359
1,2,5,22,4,22,1,0,1,23.02,24.9992,50.0,11.0014,221,43,264
1,2,5,22,4,23,1,0,1,23.02,24.9992,54.0,15.0013,114,26,140
1,2,6,22,5,0,1,0,1,23.02,24.9992,50.0,16.9979,76,10,86
1,2,6,22,5,1,1,0,1,22.08,24.9992,53.0,15.0013,34,0,34
1,2,6,22,5,2,1,0,1,22.08,24.9992,57.0,15.0013,13,3,16
1,2,6,22,5,3,1,0,2,21.14,22.9994,73.0,6.0032,4,0,4
1,2,6,22,5,4,1,0,2,21.14,22.9994,73.0,6.0032,5,1,6
1,2,6,22,5,5,1,0,2,21.14,22.9994,78.0,6.0032,41,4,45
1,2,6,22,5,6,1,0,3,21.14,20.9996,88.0,8.9981,136,5,141
1,2,6,22,5,7,1,0,2,22.08,22.0028,89.0,12.998,369,33,402
1,2,6,22,5,8,1,0,2,22.08,22.0028,89.0,12.998,675,19,694
1,2,6,22,5,9,1,0,2,22.08,22.0028,83.0,15.0013,274,24,298
1,2,6,22,5,10,1,0,2,23.02,24.0026,78.0,19.0012,155,49,204
1,2,6,22,5,11,1,0,2,24.9,28.0022,74.0,19.0012,193,42,235
1,2,6,22,5,12,1,0,2,24.9,28.0022,74.0,23.9994,238,72,310
1,2,6,22,5,13,1,0,1,25.84,28.9988,70.0,19.9995,240,76,316
1,2,6,22,5,14,1,0,3,25.84,28.9988,66.0,19.0012,199,55,254
1,2,6,22,5,15,1,0,3,25.84,28.9988,66.0,19.0012,213,45,258
1,2,6,22,5,16,1,0,3,26.78,28.9988,58.0,30.0026,186,36,222
1,2,6,22,5,17,1,0,3,24.9,26.999,70.0,16.9979,202,25,227
1,2,6,22,5,18,1,0,3,21.14,20.9996,88.0,23.9994,100,10,110
1,2,6,22,5,19,1,0,3,21.14,20.9996,88.0,23.9994,41,4,45
1,2,6,22,5,20,1,0,3,21.14,20.003,94.0,16.9979,38,1,39
1,2,6,22,5,21,1,0,3,22.08,22.9994,78.0,16.9979,73,12,85
1,2,6,22,5,22,1,0,3,20.2,20.003,88.0,8.9981,22,1,23
1,2,6,22,5,23,1,0,3,20.2,20.003,88.0,8.9981,67,6,73
1,2,6,22,6,0,0,0,2,18.32,18.9998,83.0,8.9981,81,5,86
1,2,6,22,6,1,0,0,2,18.32,18.9998,83.0,7.0015,61,15,76
1,2,6,22,6,2,0,0,2,17.38,18.0032,88.0,0.0,38,3,41
1,2,6,22,6,3,0,0,1,18.32,18.9998,73.0,16.9979,18,8,26
1,2,6,22,6,4,0,0,1,17.38,18.0032,68.0,19.0012,11,2,13
1,2,6,22,6,5,0,0,1,15.5,15.9968,72.0,12.998,11,1,12
1,2,6,22,6,6,0,0,2,15.5,15.9968,77.0,12.998,31,5,36
1,2,6,22,6,7,0,0,1,16.44,17.0,72.0,7.0015,77,9,86
1,2,6,22,6,8,0,0,1,17.38,18.0032,64.0,11.0014,180,30,210
1,2,6,22,6,9,0,0,1,18.32,18.9998,60.0,16.9979,243,89,332
1,2,6,22,6,10,0,0,1,20.2,24.9992,53.0,19.9995,348,145,493
1,2,6,22,6,11,0,0,1,19.26,20.003,46.0,19.0012,357,179,536
1,2,6,22,6,12,0,0,1,21.14,24.9992,43.0,23.9994,418,250,668
1,2,6,22,6,13,0,0,1,21.14,24.9992,41.0,16.9979,400,279,679
1,2,6,22,6,14,0,0,1,22.08,24.9992,38.0,19.9995,388,259,647
1,2,6,22,6,15,0,0,1,22.08,24.9992,38.0,16.9979,405,297,702
1,2,6,22,6,16,0,0,1,22.08,24.9992,38.0,16.9979,369,275,644
1,2,6,22,6,17,0,0,1,22.08,24.9992,36.0,0.0,338,248,586
1,2,6,22,6,18,0,0,1,22.08,24.9992,36.0,0.0,341,171,512
1,2,6,22,6,19,0,0,1,22.08,24.9992,36.0,11.0014,369,185,554
1,2,6,22,6,20,0,0,1,21.14,24.9992,35.0,19.0012,260,139,399
1,2,6,22,6,21,0,0,1,20.2,24.9992,40.0,7.0015,220,96,316
1,2,6,22,6,22,0,0,1,19.26,20.003,46.0,8.9981,176,52,228
1,2,6,22,6,23,0,0,1,18.32,18.9998,52.0,7.0015,185,53,238
1,2,6,22,0,0,0,0,1,17.38,18.0032,60.0,11.0014,142,27,169
1,2,6,22,0,1,0,0,1,17.38,18.0032,56.0,8.9981,100,21,121
1,2,6,22,0,2,0,0,1,16.44,17.0,59.0,7.0015,67,22,89
1,2,6,22,0,3,0,0,1,16.44,17.0,63.0,7.0015,34,16,50
1,2,6,22,0,4,0,0,1,15.5,15.9968,72.0,6.0032,12,1,13
1,2,6,22,0,5,0,0,1,15.5,15.9968,68.0,0.0,11,1,12
1,2,6,22,0,6,0,0,1,13.62,13.997,82.0,7.0015,16,6,22
1,2,6,22,0,7,0,0,1,15.5,15.9968,68.0,7.0015,29,6,35
1,2,6,22,0,8,0,0,1,17.38,18.0032,60.0,6.0032,110,30,140
1,2,6,22,0,9,0,0,1,20.2,24.9992,46.0,12.998,230,70,300
1,2,6,22,0,10,0,0,1,21.14,24.9992,43.0,15.0013,277,127,404
1,2,6,22,0,11,0,0,1,22.08,24.9992,41.0,16.9979,312,199,511
1,2,6,22,0,12,0,0,1,23.02,24.9992,39.0,19.9995,408,276,684
1,2,6,22,0,13,0,0,1,23.96,26.0024,36.0,19.0012,421,265,686
1,2,6,22,0,14,0,0,1,23.96,26.0024,36.0,22.0028,411,267,678
1,2,6,22,0,15,0,0,1,24.9,26.0024,34.0,0.0,408,236,644
1,2,6,22,0,16,0,0,1,24.9,26.0024,34.0,19.9995,436,226,662
1,2,6,22,0,17,0,0,1,24.9,26.0024,34.0,16.9979,386,192,578
1,2,6,22,0,18,0,0,1,24.9,26.0024,34.0,16.9979,343,153,496
1,2,6,22,0,19,0,0,1,23.96,26.0024,34.0,19.0012,337,116,453
1,2,6,22,0,20,0,0,1,23.02,24.9992,39.0,12.998,230,84,314
1,2,6,22,0,21,0,0,1,21.14,24.9992,43.0,11.0014,180,66,246
1,2,6,22,0,22,0,0,1,21.14,24.9992,50.0,26.0027,165,61,226
1,2,6,22,0,23,0,0,1,19.26,20.003,53.0,7.0015,82,26,108
1,2,6,23,1,0,1,0,1,19.26,20.003,53.0,0.0,38,11,49
1,2,6,23,1,1,1,0,3,18.32,18.9998,60.0,11.0014,10,4,14
1,2,6,23,1,2,1,0,1,18.32,18.9998,60.0,15.0013,10,1,11
1,2,6,23,1,3,1,0,2,18.32,18.9998,60.0,11.0014,5,0,5
1,2,6,23,1,4,1,0,1,17.38,18.0032,64.0,6.0032,6,2,8
1,2,6,23,1,5,1,0,1,16.44,17.0,68.0,0.0,33,2,35
1,2,6,23,1,6,1,0,1,16.44,17.0,68.0,0.0,135,4,139
1,2,6,23,1,7,1,0,1,18.32,18.9998,60.0,15.0013,504,13,517
1,2,6,23,1,8,1,0,1,20.2,24.9992,49.0,15.0013,643,22,665
1,2,6,23,1,9,1,0,1,21.14,24.9992,43.0,19.0012,244,38,282
1,2,6,23,1,10,1,0,1,22.08,24.9992,41.0,31.0009,120,67,187
1,2,6,23,1,11,1,0,1,22.08,24.9992,38.0,32.9975,168,71,239
1,2,6,23,1,12,1,0,1,22.08,24.9992,41.0,30.0026,220,62,282
1,2,6,23,1,13,1,0,1,22.08,24.9992,41.0,23.9994,189,85,274
1,2,6,23,1,14,1,0,1,21.14,24.9992,41.0,32.9975,186,84,270
1,2,6,23,1,15,1,0,1,23.02,24.9992,39.0,19.9995,215,77,292
1,2,6,23,1,16,1,0,1,23.02,24.9992,39.0,31.0009,375,73,448
1,2,6,23,1,17,1,0,1,22.08,24.9992,38.0,30.0026,733,101,834
1,2,6,23,1,18,1,0,1,22.08,24.9992,38.0,26.0027,719,103,822
1,2,6,23,1,19,1,0,1,21.14,24.9992,38.0,27.9993,554,91,645
1,2,6,23,1,20,1,0,1,20.2,24.9992,40.0,23.9994,390,71,461
1,2,6,23,1,21,1,0,1,19.26,20.003,49.0,16.9979,225,40,265
1,2,6,23,1,22,1,0,1,18.32,18.9998,52.0,19.0012,127,41,168
1,2,6,23,1,23,1,0,1,19.26,20.003,49.0,19.9995,78,8,86
1,2,6,23,2,0,1,0,1,17.38,18.0032,68.0,27.9993,28,6,34
1,2,6,23,2,1,1,0,2,16.44,17.0,77.0,22.0028,18,2,20
1,2,6,23,2,2,1,0,3,16.44,17.0,72.0,19.9995,8,0,8
1,2,6,23,2,3,1,0,3,15.5,15.9968,82.0,12.998,5,0,5
1,2,6,23,2,4,1,0,3,15.5,15.9968,82.0,12.998,4,1,5
1,2,6,23,2,5,1,0,3,14.56,15.0002,82.0,11.0014,35,1,36
1,2,6,23,2,6,1,0,1,14.56,15.0002,82.0,16.9979,177,7,184
1,2,6,23,2,7,1,0,1,14.56,15.0002,77.0,19.9995,540,29,569
1,2,6,23,2,8,1,0,2,14.56,15.0002,77.0,15.0013,680,30,710
1,2,6,23,2,9,1,0,2,16.44,17.0,72.0,16.9979,285,50,335
1,2,6,23,2,10,1,0,2,16.44,17.0,63.0,19.9995,118,58,176
1,2,6,23,2,11,1,0,2,18.32,18.9998,56.0,12.998,162,65,227
1,2,6,23,2,12,1,0,2,17.38,18.0032,56.0,15.0013,202,45,247
1,2,6,23,2,13,1,0,2,20.2,24.9992,46.0,11.0014,201,66,267
1,2,6,23,2,14,1,0,2,19.26,20.003,46.0,11.0014,194,82,276
1,2,6,23,2,15,1,0,2,19.26,20.003,46.0,8.9981,218,54,272
1,2,6,23,2,16,1,0,1,20.2,24.9992,43.0,12.998,382,91,473
1,2,6,23,2,17,1,0,1,20.2,24.9992,43.0,0.0,764,86,850
1,2,6,23,2,18,1,0,1,20.2,24.9992,43.0,12.998,679,111,790
1,2,6,23,2,19,1,0,1,19.26,20.003,46.0,16.9979,445,68,513
1,2,6,23,2,20,1,0,1,18.32,18.9998,49.0,15.0013,371,44,415
1,2,6,23,2,21,1,0,1,17.38,18.0032,56.0,11.0014,253,30,283
1,2,6,23,2,22,1,0,1,18.32,18.9998,52.0,7.0015,171,22,193
1,2,6,23,2,23,1,0,1,17.38,18.0032,56.0,6.0032,93,20,113
1,2,6,23,3,0,1,0,1,16.44,17.0,59.0,6.0032,46,3,49
1,2,6,23,3,1,1,0,1,16.44,17.0,68.0,0.0,21,6,27
1,2,6,23,3,2,1,0,1,15.5,15.9968,68.0,0.0,7,4,11
1,2,6,23,3,3,1,0,1,13.62,13.997,82.0,0.0,8,0,8
1,2,6,23,3,4,1,0,1,13.62,13.997,82.0,7.0015,7,3,10
1,2,6,23,3,5,1,0,1,14.56,15.0002,77.0,0.0,37,1,38
1,2,6,23,3,6,1,0,1,14.56,15.0002,77.0,0.0,165,7,172
1,2,6,23,3,7,1,0,1,15.5,15.9968,72.0,0.0,531,16,547
1,2,6,23,3,8,1,0,1,17.38,18.0032,68.0,0.0,637,31,668
1,2,6,23,3,9,1,0,1,18.32,18.9998,60.0,6.0032,268,35,303
1,2,6,23,3,10,1,0,1,20.2,24.9992,46.0,6.0032,148,55,203
1,2,6,23,3,11,1,0,1,21.14,24.9992,43.0,6.0032,161,65,226
1,2,6,23,3,12,1,0,1,21.14,24.9992,38.0,0.0,235,80,315
1,2,6,23,3,13,1,0,1,21.14,24.9992,41.0,6.0032,230,73,303
1,2,6,23,3,14,1,0,1,22.08,24.9992,38.0,0.0,191,111,302
1,2,6,23,3,15,1,0,1,22.08,24.9992,38.0,0.0,225,75,300
1,2,6,23,3,16,1,0,1,22.08,24.9992,41.0,8.9981,345,107,452
1,2,6,23,3,17,1,0,1,21.14,24.9992,43.0,8.9981,652,72,724
1,2,6,23,3,18,1,0,3,20.2,24.9992,53.0,12.998,688,94,782
1,2,6,23,3,19,1,0,1,18.32,18.9998,73.0,19.9995,486,52,538
1,2,6,23,3,20,1,0,1,17.38,18.0032,73.0,19.0012,349,59,408
1,2,6,23,3,21,1,0,1,17.38,18.0032,73.0,11.0014,260,38,298
1,2,6,23,3,22,1,0,1,16.44,17.0,77.0,6.0032,221,27,248
1,2,6,23,3,23,1,0,1,16.44,17.0,77.0,0.0,110,13,123
1,2,6,23,4,0,1,0,1,16.44,17.0,77.0,8.9981,50,9,59
1,2,6,23,4,1,1,0,1,16.44,17.0,77.0,11.0014,17,5,22
1,2,6,23,4,2,1,0,1,16.44,17.0,77.0,6.0032,12,0,12
1,2,6,23,4,3,1,0,1,15.5,15.9968,77.0,7.0015,5,0,5
1,2,6,23,4,4,1,0,1,13.62,13.997,88.0,7.0015,6,0,6
1,2,6,23,4,5,1,0,1,14.56,15.0002,82.0,6.0032,34,0,34
1,2,6,23,4,6,1,0,1,13.62,13.997,88.0,7.0015,165,5,170
1,2,6,23,4,7,1,0,1,15.5,15.9968,82.0,11.0014,506,20,526
1,2,6,23,4,8,1,0,1,16.44,17.0,77.0,0.0,661,20,681
1,2,6,23,4,9,1,0,1,19.26,20.003,68.0,0.0,300,37,337
1,2,6,23,4,10,1,0,1,20.2,24.0026,64.0,6.0032,154,56,210
1,2,6,23,4,11,1,0,1,23.02,24.9992,47.0,15.0013,170,67,237
1,2,6,23,4,12,1,0,1,24.9,26.0024,42.0,0.0,274,62,336
1,2,6,23,4,13,1,0,1,24.9,26.0024,37.0,19.0012,250,65,315
1,2,6,23,4,14,1,0,1,25.84,26.999,37.0,16.9979,198,67,265
1,2,6,23,4,15,1,0,1,26.78,26.999,30.0,0.0,234,99,333
1,2,6,23,4,16,1,0,1,25.84,26.999,34.0,15.0013,389,77,466
1,2,6,23,4,17,1,0,1,25.84,26.999,34.0,16.9979,778,91,869
1,2,6,23,4,18,1,0,1,24.9,26.0024,34.0,19.0012,703,110,813
1,2,6,23,4,19,1,0,1,24.9,26.0024,34.0,19.0012,537,65,602
1,2,6,23,4,20,1,0,1,23.02,24.9992,36.0,19.9995,402,76,478
1,2,6,23,4,21,1,0,1,21.14,24.9992,41.0,22.0028,283,30,313
1,2,6,23,4,22,1,0,1,20.2,24.9992,46.0,11.0014,193,35,228
1,2,6,23,4,23,1,0,1,18.32,18.9998,52.0,8.9981,135,42,177
1,2,6,23,5,0,1,0,1,18.32,18.9998,56.0,11.0014,59,18,77
1,2,6,23,5,1,1,0,1,18.32,18.9998,56.0,11.0014,25,4,29
1,2,6,23,5,2,1,0,1,18.32,18.9998,56.0,0.0,17,2,19
1,2,6,23,5,3,1,0,1,17.38,18.0032,60.0,6.0032,8,0,8
1,2,6,23,5,4,1,0,1,16.44,17.0,63.0,0.0,9,1,10
1,2,6,23,5,5,1,0,1,15.5,15.9968,72.0,7.0015,28,1,29
1,2,6,23,5,6,1,0,1,16.44,17.0,68.0,6.0032,131,8,139
1,2,6,23,5,7,1,0,1,16.44,17.0,72.0,7.0015,409,19,428
1,2,6,23,5,8,1,0,1,19.26,20.003,60.0,6.0032,663,37,700
1,2,6,23,5,9,1,0,1,21.14,24.9992,53.0,11.0014,335,47,382
1,2,6,23,5,10,1,0,1,23.02,24.9992,47.0,16.9979,187,62,249
1,2,6,23,5,11,1,0,1,24.9,26.0024,42.0,16.9979,199,65,264
1,2,6,23,5,12,1,0,1,25.84,26.999,39.0,22.0028,280,89,369
1,2,6,23,5,13,1,0,1,26.78,26.999,37.0,16.9979,287,129,416
1,2,6,23,5,14,1,0,1,27.72,28.0022,31.0,26.0027,245,128,373
1,2,6,23,5,15,1,0,1,27.72,28.0022,29.0,19.0012,299,98,397
1,2,6,23,5,16,1,0,1,27.72,28.0022,29.0,19.9995,412,111,523
1,2,6,23,5,17,1,0,1,27.72,28.0022,29.0,12.998,679,114,793
1,2,6,23,5,18,1,0,1,27.72,28.0022,27.0,15.0013,576,147,723
1,2,6,23,5,19,1,0,1,26.78,26.999,30.0,15.0013,460,95,555
1,2,6,23,5,20,1,0,1,25.84,26.999,32.0,8.9981,291,117,408
1,2,6,23,5,21,1,0,1,24.9,26.0024,37.0,8.9981,256,83,339
1,2,6,23,5,22,1,0,1,23.96,26.0024,41.0,7.0015,230,61,291
1,2,6,23,5,23,1,0,1,22.08,24.9992,57.0,11.0014,163,52,215
1,2,6,23,6,0,0,0,1,22.08,24.9992,53.0,7.0015,152,54,206
1,2,6,23,6,1,0,0,1,22.08,24.9992,53.0,6.0032,89,34,123
1,2,6,23,6,2,0,0,1,22.08,24.9992,50.0,15.0013,68,21,89
1,2,6,23,6,3,0,0,1,21.14,24.9992,57.0,0.0,28,12,40
1,2,6,23,6,4,0,0,1,21.14,24.9992,57.0,0.0,6,2,8
1,2,6,23,6,5,0,0,1,20.2,24.9992,56.0,7.0015,15,4,19
1,2,6,23,6,6,0,0,1,18.32,18.9998,64.0,7.0015,63,17,80
1,2,6,23,6,7,0,0,1,19.26,20.003,64.0,7.0015,61,26,87
1,2,6,23,6,8,0,0,1,21.14,24.0026,61.0,7.0015,202,42,244
1,2,6,23,6,9,0,0,1,22.08,24.9992,57.0,11.0014,241,99,340
1,2,6,23,6,10,0,0,1,24.9,26.999,51.0,7.0015,298,168,466
1,2,6,23,6,11,0,0,1,27.72,28.0022,35.0,0.0,351,218,569
1,2,6,23,6,12,0,0,1,29.6,30.002,29.0,16.9979,335,196,531
1,2,6,23,6,13,0,0,1,30.54,30.002,24.0,19.0012,349,236,585
1,2,6,23,6,14,0,0,1,30.54,30.002,23.0,12.998,354,239,593
1,2,6,23,6,15,0,0,1,31.48,30.9986,20.0,19.9995,337,218,555
1,2,6,23,6,16,0,0,1,30.54,30.002,24.0,12.998,315,219,534
1,2,6,23,6,17,0,0,1,31.48,30.9986,24.0,0.0,257,238,495
1,2,6,23,6,18,0,0,1,30.54,30.002,24.0,15.0013,276,175,451
1,2,6,23,6,19,0,0,1,29.6,30.002,29.0,11.0014,232,128,360
1,2,6,23,6,20,0,0,1,27.72,28.0022,35.0,15.0013,238,125,363
1,2,6,23,6,21,0,0,1,26.78,26.999,40.0,12.998,211,105,316
1,2,6,23,6,22,0,0,1,24.9,26.999,58.0,11.0014,151,63,214
1,2,6,23,6,23,0,0,1,23.96,26.0024,61.0,11.0014,161,69,230
1,2,6,23,0,0,0,0,1,23.02,24.9992,69.0,7.0015,125,33,158
1,2,6,23,0,1,0,0,1,22.08,24.0026,73.0,8.9981,84,32,116
1,2,6,23,0,2,0,0,1,22.08,24.0026,69.0,8.9981,56,17,73
1,2,6,23,0,3,0,0,1,22.08,24.0026,73.0,7.0015,23,6,29
1,2,6,23,0,4,0,0,1,21.14,22.9994,78.0,6.0032,9,1,10
1,2,6,23,0,5,0,0,1,21.14,24.0026,69.0,6.0032,10,3,13
1,2,6,23,0,6,0,0,1,21.14,22.9994,73.0,0.0,27,3,30
1,2,6,23,0,7,0,0,1,20.2,22.0028,78.0,7.0015,41,21,62
1,2,6,23,0,8,0,0,1,22.08,24.0026,73.0,6.0032,122,59,181
1,2,6,23,0,9,0,0,1,24.9,26.999,58.0,0.0,175,91,266
1,2,6,23,0,10,0,0,1,27.72,28.9988,40.0,7.0015,265,148,413
1,2,6,23,0,11,0,0,1,27.72,28.9988,45.0,6.0032,315,184,499
1,2,6,23,0,12,0,0,1,30.54,30.9986,30.0,0.0,329,173,502
1,2,6,23,0,13,0,0,1,31.48,32.0018,28.0,8.9981,288,204,492
1,2,6,23,0,14,0,0,1,31.48,32.0018,30.0,8.9981,314,186,500
1,2,6,23,0,15,0,0,1,31.48,32.0018,30.0,15.0013,316,159,475
1,2,6,23,0,16,0,0,1,31.48,32.9984,36.0,19.0012,335,173,508
1,2,6,23,0,17,0,0,1,30.54,32.9984,41.0,19.0012,337,184,521
1,2,6,23,0,18,0,0,1,30.54,32.0018,38.0,15.0013,326,164,490
1,2,6,23,0,19,0,0,1,30.54,30.9986,28.0,19.0012,260,115,375
1,2,6,23,0,20,0,0,1,27.72,28.9988,48.0,11.0014,250,113,363
1,2,6,23,0,21,0,0,1,25.84,28.9988,62.0,11.0014,170,83,253
1,2,6,23,0,22,0,0,1,24.9,26.999,65.0,11.0014,117,42,159
1,2,6,23,0,23,0,0,1,25.84,28.0022,58.0,7.0015,80,30,110
1,2,6,24,1,0,1,0,1,24.9,26.999,65.0,7.0015,33,8,41
1,2,6,24,1,1,1,0,1,23.02,24.9992,74.0,11.0014,15,9,24
1,2,6,24,1,2,1,0,1,23.02,24.9992,74.0,7.0015,12,5,17
1,2,6,24,1,3,1,0,1,22.08,22.9994,78.0,7.0015,4,2,6
1,2,6,24,1,4,1,0,1,22.08,22.9994,78.0,8.9981,7,0,7
1,2,6,24,1,5,1,0,1,22.08,22.9994,78.0,8.9981,36,1,37
1,2,6,24,1,6,1,0,1,21.14,22.0028,83.0,7.0015,136,8,144
1,2,6,24,1,7,1,0,1,22.08,22.9994,78.0,7.0015,478,25,503
1,2,6,24,1,8,1,0,1,23.02,24.9992,74.0,8.9981,613,38,651
1,2,6,24,1,9,1,0,1,24.9,26.999,65.0,8.9981,259,57,316
1,2,6,24,1,10,1,0,1,25.84,28.9988,62.0,11.0014,95,52,147
1,2,6,24,1,11,1,0,2,27.72,28.9988,48.0,15.0013,143,59,202
1,2,6,24,1,12,1,0,2,29.6,32.0018,43.0,12.998,198,63,261
1,2,6,24,1,13,1,0,2,29.6,30.9986,41.0,19.9995,185,63,248
1,2,6,24,1,14,1,0,2,30.54,32.0018,34.0,19.0012,193,66,259
1,2,6,24,1,15,1,0,1,29.6,30.9986,41.0,23.9994,187,72,259
1,2,6,24,1,16,1,0,2,29.6,30.9986,41.0,27.9993,340,87,427
1,2,6,24,1,17,1,0,2,29.6,30.9986,41.0,23.9994,715,85,800
1,2,6,24,1,18,1,0,2,29.6,32.0018,43.0,19.9995,726,105,831
1,2,6,24,1,19,1,0,2,27.72,28.9988,48.0,22.0028,507,89,596
1,2,6,24,1,20,1,0,2,26.78,28.0022,48.0,15.0013,333,61,394
1,2,6,24,1,21,1,0,2,25.84,28.0022,58.0,12.998,218,32,250
1,2,6,24,1,22,1,0,2,25.84,28.0022,58.0,12.998,142,22,164
1,2,6,24,1,23,1,0,2,24.9,26.999,58.0,15.0013,72,8,80
1,2,6,24,2,0,1,0,2,24.9,26.999,58.0,15.0013,26,2,28
1,2,6,24,2,1,1,0,2,23.96,26.0024,65.0,11.0014,11,5,16
1,2,6,24,2,2,1,0,2,23.96,26.0024,65.0,12.998,6,0,6
1,2,6,24,2,3,1,0,2,23.02,24.9992,69.0,16.9979,9,3,12
1,2,6,24,2,4,1,0,3,20.2,20.003,88.0,11.0014,4,0,4
1,2,6,24,2,5,1,0,3,20.2,20.003,88.0,8.9981,28,1,29
1,2,6,24,2,6,1,0,2,20.2,20.003,88.0,8.9981,130,6,136
1,2,6,24,2,7,1,0,3,21.14,20.9996,88.0,16.9979,287,16,303
1,2,6,24,2,8,1,0,2,21.14,20.9996,88.0,15.0013,598,15,613
1,2,6,24,2,9,1,0,2,22.08,22.0028,89.0,19.0012,254,31,285
1,2,6,24,2,10,1,0,3,22.08,22.0028,89.0,19.0012,96,29,125
1,2,6,24,2,11,1,0,3,23.02,24.0026,83.0,23.9994,57,8,65
1,2,6,24,2,12,1,0,3,23.02,24.0026,83.0,16.9979,76,19,95
1,2,6,24,2,13,1,0,3,23.02,24.0026,83.0,12.998,48,11,59
1,2,6,24,2,14,1,0,3,22.08,22.0028,89.0,16.9979,48,12,60
1,2,6,24,2,15,1,0,3,23.02,22.9994,89.0,12.998,94,22,116
